date,time,testing_party,site,subsite,type,body_wave_magnitude,surface_wave_magnitude,explosive_yield,latitude,longitude,purpose,device_type,rock_type,device_position,name,references
760828,025657.4,CP,KTS,,NDG,5.7,,30,49.969N,078.930E,,,,,,N
760926,060000.0,PC,LNR,,TMO,,,0-200,,,,,,,,N
760929,025957.6,CP,NZ,,NDG,5.8,,70,73.410N,054.500E,,,,,,N
761006,,US,NTS,,HFT,,,l20,,,WR,,,,GOUDA,E
761017,050003.7,PC,LNR,,,4.9,,10-20,41.650N,088.667E,,,,,,N
761020,075957.8,CP,NZ,,NDG,5.1,,13,73.400N,054.470E,,,,,,N
761030,045702.5,CP,KTS,,NDG,4.9,,4.5,49.821N,078.029E,,,,,,N
761030,230000,FR,,,,,,0-5,,,,,,,ULYSSEA,Z
761105,035956.8,CP,YAK,,NDG,5.3,,11,61.52N,112.73E,PN,E,,,OKA,ISC
761110,,US,NTS,,HFT,,,l20,,,WR,,,,SPRIT,E
761117,060017.6,PC,LNR,,TMO,,,4000,,,,,,,,N
761123,050257.2,CP,KTS,,NDG,5.7,,34,50.008N,078.963E,,,,,,N
761123,151500.2,US,NTS,,HFT,,,l20,37.2N,116.1W,WR,,,,CHEVRE,E
761205,230000,FR,,,,,,0-5,,,,,,,ASTYANAX,Z
761207,045657.3,CP,KTS,,NDG,5.8,,41,49.922N,078.846E,,,,,,N
761208,144930.1,US,NTS,,HFT,4.9,,l20,37.08N,116.00W,WR,,,,REDMUD,E
761208,,FR,MUR,,HFT,,,,20S,140W,WR,,,,,N
761221,,US,NTS,,HFT,,,l20,,,WR,,,,SUTTER,E
761221,150900.2,US,NTS,,HFT,,,l20,37.12N,116.07W,WR,,,,ASIAGO,E
761228,180000.1,US,NTS,,HFT,5.5,,0-150,37.10N,116.04W,WR,,,,RUDDER,E
761230,035657.9,CP,KTS,,NDG,5.1,,7.8,49.802N,078.069E,,,,,,N
770216,175300.0,US,NTS,Y,S1,,,l20,,,WR,,,,OARLOCK,E
770216,175300.0,US,NTS,Y,S2,,,l20,,,WR,,,,COVE,E
770219,232958.9,FR,MUR,,HFT,5.0,,5,21.834S,138.846W,WR,,,,,N
770308,142400.0,US,NTS,Y,S1,,,l20,,,WR,,,,DOFINO,E
770308,142400.0,US,NTS,Y,S1,,,l20,,,WR,,,,DOFINO-L,E
770319,230058.4,FR,MUR,,HFT,5.9,,45,21.891S,138.913W,WR,,,,,N
770329,035657.5,CP,KTS,,NDG,5.4,,14,49.970N,078.086E,,,,,,N
770402,233000,FR,,,,,,0-5,,,,,,,OEDIPE,Z
770405,150000.2,US,NTS,,HFT,5.6,,0-150,37.12N,116.06W,WR,,,,MARSILLY,E
770425,040657.7,CP,KTS,,NDG,5.0,,6.6,49.813N,078.150E,,,,,,N
770427,150000.1,US,NTS,,HFT,5.1,,0-150,37.09N,116.03W,WR,,,,BULKHEAD,E
770525,170000.3,US,NTS,,HFT,5.3,,0-150,37.09N,116.04W,WR,,,,CREWLINE,E
770529,025657.5,CP,KTS,,NDG,5.7,,32,49.937N,078.770E,,,,,,N
770602,,US,NTS,,HFT,,,l20,,,WR,,,,FOREFOOT,E
770629,030657.7,CP,KTS,,NDG,5.2,,9.6,50.006N,078.869E,,,,,,N
770706,225958.5,FR,MUR,,HFT,4.9,,25,21.780S,138.954W,WR,,,,,N
770726,165957.7,CP,,,NDG,5.0,,10,69.540N,090.510E,,,,,,N
770728,,US,NTS,,HFT,,,l20,,,WR,,,,CARNELIA,E
770730,015657.7,CP,KTS,,NDG,5.0,,7.1,49.759N,078.097E,,,,,,N
770804,164000.1,US,NTS,,HFT,5.0,,0-150,37.09N,116.01W,WR,,,,STRAKE,E
770810,220002.0,CP,,,NDG,5.0,,10,50.950N,110.780E,,,,,,N
770816,134100.0,US,NTS,Y,S1,,,l20,,,WR,,,,GRUYERE-,E
770816,134100.0,US,NTS,Y,S1,,,l20,,,WR,,,,GRUYERE,E
770816,,US,NTS,,HFT,,,l20,,,WR,,,,FLOTOST,E
770816,154900.2,US,NTS,Y,H?,4.0,,,37.2N,116.1W,,,,,**,N
770817,042657.5,CP,KTS,,NDG,4.9,,5.6,49.825N,078.170E,,,,,,N
770819,,US,NTS,,HFT,,,l20,,,WR,,,,SCUPPER,E
770819,175500.1,US,NTS,,HFT,5.5,,0-150,37.11N,116.05W,WR,,,,SCANTLIN,E
770820,215958.3,CP,,,NDG,5.0,,10,64.130N,099.620E,,,,,,N
770901,025957.7,CP,NZ,,NDG,5.7,,55,73.370N,054.410E,,,,,,N
770905,030257.3,CP,KTS,,NDG,5.7,,37,50.035N,078.921E,,,,,,N
770910,160003.3,CP,,,NDG,4.8,,6.6,57.290N,106.230E,,,,,,N
770915,143630.1,US,NTS,,HFT,4.5,,l20,37.0N,116.0W,WR,,,,EBBTIDE,E
770917,070000.0,PC,LNR,,TMO,,,l20,,,,,,,,N
770927,140000.2,US,NTS,,HFT,4.8,,0-150,37.1N,116.1W,WR,,,,COULOMMI,E
770930,065955.9,CP,,,NDG,5.0,,5.4,47.850N,048.130E,,,,,,N
771009,105958.8,CP,NZ,,NDG,4.6,,4.1,73.470N,053.980E,,,,,,N
771026,141500.1,US,NTS,,HFT,4.5,,l20,37.1N,116.0W,WR,,,,BOBSTAY,E
771029,030657.5,CP,KTS,,NDG,5.6,,23,49.833N,078.131E,,,,,,N
771029,030702.4,CP,KTS,,NDG,5.5,,20,50.069N,078.975E,,,,,,N
771101,180600.1,US,NTS,,HFT,4.7,,l20,37.19N,116.21W,WR,,,,HYBLAGOL,E
771109,220000.1,US,NTS,,HFT,5.7,,0-150,37.07N,116.05W,WR,,,,SANDREEF,E
771112,013000.0,FR,MUR,,HFT,5.2,,15,22S,139W,WR,,,,,N
771117,193000.1,US,NTS,,HFT,4.7,,l20,37.02N,116.02W,WR,,,,SEAMOUNT,E
771124,165958.4,FR,MUR,,HFT,5.8,,55,21.896S,138.884W,WR,,,,NESTOR,N
771130,040657.3,CP,KTS,,NDG,5.8,,47,49.958N,078.885E,,,,,,N
771214,,US,NTS,,HFT,,,l20,,,WR,,,,RIB,E
771214,153000.2,US,NTS,,HFT,5.7,,0-150,37.13N,116.09W,WR,,,,FARALLON,E
771217,220000.0,FR,MUR,,HFT,5.1,,10,22S,139W,WR,,,,,N
771226,040257.8,CP,KTS,,NDG,4.8,,4.3,49.953N,078.115E,,,,,,N
780120,043257.6,CP,KTS,,NDG,4.6,,2.6,49.858N,078.089E,,,,,,N
780213,215259.6,US,NTS,,HFT,3.8,,l20,37.1N,116.0W,WR,,,,CAMPOS,E
780223,170000.2,US,NTS,,HFT,5.6,,0-150,37.12N,116.06W,WR,,,,REBLOCHO,E
780227,230000.0,FR,MUR,,HFT,4.0,,l1,22S,139W,WR,,,,,N
780315,050000.0,PC,LNR,,TMO,,,l20,,,,,,,,N
780316,,US,NTS,,HFT,,,l20,,,WR,,,,KARAB,E
780319,034657.4,CP,KTS,,NDG,5.2,,9.4,49.959N,077.746E,,,,,,N
780322,172958.9,FR,,,HFT,4.8,,10,21.714S,138.926W,WR,,,,,N
780323,,US,NTS,,HFT,,,l20,,,WR,,,,TOPMAST,E
780323,163000.2,US,NTS,,HFT,5.6,,0-150,37.10N,116.05W,WR,,,,ICEBERG,E
780325,170000,FR,,,,,,0-5,,,,,,,HECUBE,Z
780326,035657.5,CP,KTS,,NDG,5.6,,24,49.768N,078.044E,,,,,,N
780411,153000.2,GB,NTS,,HFT,5.3,,0-150,37.30N,116.33W,WR,,,,FONDUTTA,E
780411,174500.1,US,NTS,,HFT,5.5,,0-150,37.23N,116.37W,WR,,,,BACKBEAC,E
780422,035657.5,CP,KTS,,NDG,5.2,,11,49.761N,078.186E,,,,,,N
780425,,US,NTS,,HFT,,,l20,,,WR,,,,ASCO,E
780529,045657.4,CP,KTS,,NDG,4.6,,2.6,49.772N,078.141E,,,,,,N
780601,,US,NTS,,HFT,,,l20,,,WR,,,,JACKPOTS,E
780611,025657.5,CP,KTS,,NDG,5.8,,41,49.898N,078.797E,,,,,,N
780705,024657.4,CP,KTS,,NDG,5.8,,38,49.887N,078.871E,,,,,,N
780707,,US,NTS,,HFT,,,l20,,,WR,,,,SATZ,E
780712,170000.1,US,NTS,,HFT,5.5,,0-150,37.08N,116.04W,WR,,,,LOWBALL,E
780719,180000.0,FR,MUR,,HFT,4.4,,2,22S,139W,WR,,,,,N
780726,230000.0,FR,MUR,,HFT,4.7,,4,22S,139W,WR,,,,,N
780728,024657.4,CP,KTS,,NDG,5.6,,27,49.756N,078.140E,,,,,,N
780809,175958.1,CP,YAK,,NDG,5.6,,22,63.65N,125.34E,PN,E,,,KRATON-4,ISC
780810,075957.7,CP,NZ,,NDG,5.9,,89,73.310N,054.700E,,,,,,N
780824,180003.8,CP,YAK,,NDG,5.1,,19,65.87N,112.56E,PN,E,,,KRATON-3,ISC
780829,023657.5,CP,KTS,,NDG,5.2,,9.2,49.812N,078.142E,,,,,,N
780829,023706.2,CP,KTS,,NDG,5.9,,56,50.000N,078.978E,,,,,,N
780831,140000.2,US,NTS,,HFT,5.6,,0-150,37.27N,116.36W,WR,,,,PANIR,E
780913,131500.2,US,NTS,,UNN,4.6,,l20,37.21N,116.21W,WE,,,,DIABLOHA,E
780915,023657.4,CP,KTS,,NDG,5.9,,55,49.916N,078.879E,,,,,,N
780920,050256.8,CP,KTS,,NDG,4.3,,1.1,49.835N,078.416E,,,,,,N
780921,145957.6,CP,,,NDG,5.2,,17,66.530N,086.260E,,,,,,N
780927,020458.4,CP,NZ,,NDG,5.6,,44,73.380N,054.440E,,,,,,N
780927,1430,US,NTS,,H?,3.4,,,,,,,,,**,N
780927,153000.0,US,NTS,Y,S1,,,l20,,,WR,,,,CREMINO,E
780927,153000.0,US,NTS,Y,S1,,,l20,,,WR,,,,CREMINO-,E
780927,170000.0,US,NTS,,HFT,5.0,,0-150,37.08N,116.05W,WR,,,,DRAUGHTS,E
780927,172000.0,US,NTS,,HFT,5.7,,0-150,37.07N,116.02W,WR,,,,RUMMY,E
781007,235957.0,CP,YAK,,NDG,5.2,,16,61.53N,112.87E,PN,E,,,VYATKA,ISC
781014,010002.7,PC,LNR,,HFT,4.9,,l20,41.450N,088.633E,,,,,,N
781015,053657.7,CP,KTS,,NDG,5.1,,69,49.753N,078.165E,,,,,,N
781017,045956.6,CP,,,NDG,5.8,,35,47.810N,048.090E,,,,,,N
781017,135958.0,CP,,,NDG,5.5,,34,63.210N,063.260E,,,,,,N
781031,041657.7,CP,KTS,,NDG,5.2,,9.6,49.806N,078.143E,,,,,,N
781102,152500.2,US,NTS,,HFT,4.2,,l20,37.29N,116.30W,WR,,,,EMMENTHA,E
781102,180000.0,FR,MUR,,HFT,4.6,,2,22S,139W,WR,,,,,N
781104,050557.3,CP,KTS,,NDG,5.5,,22,50.034N,078.943E,,,,,,N
781118,190000.0,GB,NTS,,HFT,5.1,,0-150,37.13N,116.08W,,,,,QUARGEL,E
781129,043257.7,CP,KTS,,NDG,5.3,,11,49.810N,078.042E,,,,,,N
781129,043302.4,CP,KTS,,NDG,5.9,,60,49.949N,078.798E,,,,,,N
781130,173158.5,FR,,,HFT,5.8,,65,21.866S,138.949W,WR,,,,,N
781201,,US,NTS,,HFT,,,l20,,,WR,,,,CONCENTR,E
781214,,PC,LNR,,TMO,,,l20,,,,,,,,N
781214,044257.6,CP,KTS,,NDG,4.7,,2.9,49.813N,078.144E,,,,,,N
781216,153000.2,US,NTS,,HFT,5.5,,0-150,37.27N,116.41W,WR,,,,FARM,E
781217,180400.0,FR,MUR,,HFT,5.2,,15,22S,139W,WR,,,,,N
781218,075956.3,CP,,,NDG,5.9,,45,47.780N,048.140E,,,,,,N
781219,165659.9,FR,,,HFT,4.9,,10,21.769S,138.945W,WR,,,,,N
790110,080000.0,CP,,,NDG,5.0,,1.4,47.000N,048.000E,,,,,,N
790117,075955.7,CP,,,NDG,6.0,,57,47.870N,048.060E,,,,,,N
790124,180000.1,US,NTS,,HFT,4.5,,l20,37.10N,116.01W,WR,,,,BACCARAT,E
790201,041257.6,CP,KTS,,NDG,5.3,,14,50.090N,078.870E,,,,,,N
790208,200000.1,US,NTS,,HFT,5.5,,0-150,37.1N,116.1W,WR,,,,QUINELLA,E
790215,180500.2,US,NTS,,HFT,4.8,,0-150,37.2N,116.1W,WR,,,,KLOSTER,E
790216,040358.1,CP,KTS,,NDG,5.4,,15,49.990N,077.712E,,,,,,N
790301,172400.0,FR,MUR,,HFT,5.0,,7,22S,139W,WR,,,,,N
790309,163700.0,FR,MUR,,HFT,5.2,,15,22S,139W,WR,,,,,N
790314,183000.1,US,NTS,,HFT,4.3,,l20,37.0N,116.0W,WR,,,,MEMORY,E
790324,162758.8,FR,,,HFT,4.9,,7,21.830S,138.909W,WR,,,,,N
790404,180659.1,FR,,,HFT,4.8,,6,21.812S,138.741W,WR,,,,,N
790506,031657.6,CP,KTS,,NDG,5.1,,9.0,49.774N,078.049E,,,,,,N
790511,,US,NTS,,HFT,,,l20,,,WR,,,,FREEZEOU,E
790524,040700.0,CP,KTS,,NDG,4.9,,0.39,50.000N,078.000E,,,,,,N
790531,055457.6,CP,KTS,,NDG,5.2,,10,49.835N,078.127E,,,,,,N
790611,,US,NTS,,HFT,,,0-150,,,WR,,,,PEPATO,E
790618,232658.0,FR,,,HFT,4.8,,4,22.140S,138.456W,WR,,,,,N
790620,,US,NTS,,HFT,,,l20,,,WR,,,,CHESS,E
790623,025657.5,CP,KTS,,NDG,6.2,,152,49.903N,078.855E,,,,,,N
790628,,US,NTS,,HFT,,,0-150,,,WR,,,,FAJY,E
790629,185558.8,FR,,,HFT,5.2,,25,21.798S,138.927W,WR,,,,,N
790707,034657.3,CP,KTS,,NDG,5.8,,41,50.026N,078.991E,,,,,,N
790714,045955.2,CP,,,NDG,5.6,,22,47.810N,048.070E,,,,,,N
790718,031702.5,CP,KTS,,NDG,5.2,,9.2,49.937N,077.850E,,,,,,N
790725,175658.5,FR,,,HFT,6.1,,120,21.880S,138.940W,WR,,,,,N
790728,195558.7,FR,,,HFT,4.7,,15,21.808S,138.808W,WR,,,,,N
790803,,US,NTS,,HFT,,,0-150,,,WR,,,,BURZET,E
790804,035657.1,CP,KTS,,NDG,6.1,,113,49.894N,078.904E,,,,,,N
790808,,US,NTS,,HFT,,,0-150,,,WR,,,,OFFSHORE,E
790812,175957.4,CP,YAK,,NDG,4.9,,6.5,61.86N,122.22E,PN,E,,,KIMBERLI,ISC
790818,025157.1,CP,KTS,,NDG,6.1,,119,49.943N,078.938E,,,,,,N
790829,,GB,NTS,,HFT,,,0-150,,,,,,,NESSEL,E
790906,,US,NTS,,HFT,,,0-150,,,WR,,,,HEARTS,E
780906,175957.7,CP,,,NDG,4.9,,8.4,64.060N,99.620E,,,,,,N
790908,,US,NTS,,HFT,,,l20,,,WR,,,,PERA,E
790913,,PC,LNR,,,,,,,,,,,,,N
790914,073300.0,CP,KTS,,NDG,5.2,,0.79,50.000N,078.000E,,,,,,N
790915,040700.0,CP,KTS,,NDG,4.6,,0.19,50.000N,078.000E,,,,,,N
790916,085953,CP,,,INE,3.3,,0.3?,48.22 N,038.3E,,,,,,n
790922,010000.,IS,?IN,,UR?,,,LOW?,47.000S,040.000E,??,,,,*,F
790924,032958.3,CP,NZ,,NDG,5.7,,55,73.370N,054.580E,,,,,,N
790926,,US,NTS,,HFT,,,0-150,,,WR,,,,SHEEPSHE,E
790927,041257.6,CP,KTS,,NDG,4.4,,1.4,49.767N,078.120E,,,,,,N
791004,155958.0,CP,,,NDG,5.4,,27,60.660N,071.440E,,,,,,N
791007,205957.1,CP,YAK,,NDG,5.0,,15,61.85N,113.12E,PN,E,,,SHEKSNA,ISC
791018,041657.7,CP,KTS,,NDG,5.1,,9.0,49.837N,078.148E,,,,,,N
791018,070958.5,CP,NZ,,NDG,5.8,,70,73.340N,054.730E,,,,,,N
791024,055956.6,CP,,,NDG,5.8,,35,47.790N,048.110E,,,,,,N
791028,031656.9,CP,KTS,,NDG,5.9,,59,49.973N,078.997E,,,,,,N
791122,191420.0,FR,MUR,,HFT,4.7,,4,22S,139W,WR,,,,,N
791129,,US,NTS,,HFT,,,l20,,,WR,,,,BACKGAMM,E
791130,045258.1,CP,KTS,,NDG,4.4,,1.6,49.789N,078.144E,,,,,,N
791202,043657.4,CP,KTS,,NDG,5.9,,60,49.891N,078.796E,,,,,,N
791214,,US,NTS,,HFT,,,l20,,,WR,,,,AZUL,E
791221,044157.6,CP,KTS,,NDG,4.6,,2.7,49.801N,078.173E,,,,,,N
791223,045657.4,CP,KTS,,NDG,6.1,,119,49.916N,078.755E,,,,,,N
800223,180300.0,FR,MUR,,HFT,4.3,,1,,,WR,,,,,N
800228,,US,NTS,,HFT,,,l20,,,WR,,,,TARKO,E
800303,175600.0,FR,MUR,,HFT,5.1,,10,,,WR,,,,,N
800308,,US,NTS,,HFT,,,l20,,,WR,,,,NORBO,E
800323,193658.5,FR,,,HFT,5.6,,80,21.864S,138.928W,WR,,,,,N
800401,193058.7,FR,,,HFT,5.1,,20,21.854S,138.763W,WR,,,,,N
800403,,US,NTS,,HFT,,,0-150,,,WR,,,,LIPTAUER,E
800404,053257.4,CP,KTS,,NDG,5.0,,6.0,50.012N,077.856E,,,,,,N
800404,183258.6,FR,,,HFT,4.5,,2,21.906S,138.808W,WR,,,,,N
800410,040657.8,CP,KTS,,NDG,4.9,,5.5,49.805N,078.108E,,,,,,N
800416,,US,NTS,,HFT,,,0-150,,,WR,,,,PYRAMID,E
800425,035657.5,CP,KTS,,NDG,5.5,,18,49.973N,078.755E,,,,,,N
800426,,GB,NTS,,HFT,,,0-150,,,,,,,COLWICK,E
800502,,US,NTS,,HFT,,,l20,,,WR,,,,CANFIELD,E
800522,,US,NTS,,HFT,,,l20,,,WR,,,,FLORA,E
800522,035657.7,CP,KTS,,NDG,5.4,,18,49.784N,078.082E,,,,,,N
800612,,US,NTS,,HFT,,,0-150,,,WR,,,,KASH,E
800612,032657.6,CP,KTS,,NDG,5.5,,23,49.980N,079.001E,,,,,,N
800616,182658.6,FR,,,HFT,5.3,,25,21.864S,138.904W,WR,,,,,N
800621,170100.0,FR,MUR,,HFT,5.0,,9,,,WR,,,,,N
800624,,US,NTS,,HFT,,,l20,,,WE,,,,HURONKIN,E
800629,023257.6,CP,KTS,,NDG,5.7,,30,49.939N,078.815E,,,,,,N
800706,172658.9,FR,,,HFT,4.7,,5,21.845S,138.861W,WR,,,,,N
800713,081000.0,CP,KTS,,NDG,5.0,,0.49,50.000N,078.000E,,,,,,N
800719,234658.5,FR,,,HFT,5.7,,80,21.855S,138.959W,WR,,,,,N
800725,,US,NTS,,HFT,,,0-150,,,WR,,,,TAFI,E
800731,,US,NTS,,HFT,,,l20,,,WR,,,,VERDELLO,E
800731,033257.6,CP,KTS,,NDG,5.3,,11,49.807N,078.148E,,,,,,N
800914,024239.1,CP,KTS,,NDG,6.2,,150,49.921N,078.802E,,,,,,N
800920,104000.0,CP,KTS,,NDG,4.9,,0.39,50.000N,078.000E,,,,,,N
800925,,US,NTS,,HFT,,,0-150,,,WR,,,,BONARDA,E
800925,,US,NTS,,HFT,,,l20,,,WR,,,,RIOLA,E
800925,062110.6,CP,KTS,,NDG,4.7,,3.3,49.835N,078.118E,,,,,,N
800930,055700.0,CP,KTS,,NDG,4.6,,0.19,50.000N,078.000E,,,,,,N
800930,055700.0,CP,KTS,,NDG,5.2,,0.79,50.000N,078.000E,,,,,,N
801008,055957.3,CP,,,NDG,5.2,,8.6,46.790N,048.290E,,,,,,N
801011,070957.1,CP,NZ,,NDG,5.7,,55,73.360N,054.820E,,,,,,N
801012,033414.1,CP,KTS,,NDG,5.9,,50,49.961N,079.028E,,,,,,N
801016,044028.9,PC,LNR,,TMO,,20,-1000,,,,,,,,N
801024,,GB,NTS,,HFT,,,l20,,,,,,,DUTCHESS,E
801031,,US,NTS,,UNN,,,l20,,,WE,,,,MINERSIR,E
801101,125958.0,CP,,,NDG,5.2,,17,60.790N,097.570E,,,,,,N
801114,,US,NTS,,HFT,,,l20,,,WR,,,,DAUPHIN,E
801125,175300.0,FR,MUR,,HFT,4.5,,2,,,WR,,,,,N
801203,173258.5,FR,,,HFT,5.6,,50,21.874S,138.945W,WR,,,,,N
801210,065957.6,CP,,,NDG,4.6,,4.1,61.730N,066.760E,,,,,,N
801214,034706.4,CP,KTS,,NDG,5.9,,54,49.899N,078.938E,,,,,,N
801217,,GB,NTS,,HFT,,,0-150,,,,,,,SERPA,E
801226,040707.2,CP,KTS,,NDG,4.2,,0.97,49.941N,078.183E,,,,,,N
801227,040908.1,CP,KTS,,NDG,5.8,,45,50.057N,078.981E,,,,,,N
810115,,US,NTS,,HFT,,,0-150,,,WR,,,,BASEBALL,E
810205,,US,NTS,,HFT,,,l20,,,WR,,,,CLAIRETT,E
810225,,US,NTS,,HFT,,,l20,,,WR,,,,SECO,E
810227,232800.0,FR,MUR,,HFT,5.0,,8,,,WR,,,,,N
810306,172700.0,FR,MUR,,HFT,4.5,,2,,,WR,,,,,N
810328,172259.2,FR,,,HFT,4.8,,5,21.780S,138.674W,WR,,,,,N
810329,040350.0,CP,KTS,,NDG,5.6,,24,50.007N,078.982E,,,,,,N
810331,075156.0,CP,KTS,,NDG,3.6,,.09,50.000N,079.000E,,,,,,N
810410,175659.0,FR,,,HFT,4.8,,8,21.775S,138.969W,WR,,,,,N
810422,011711.3,CP,KTS,,NDG,5.9,,54,49.885N,078.810E,,,,,,N
810430,,US,NTS,,HFT,,,l20,,,WR,,,,VIDE,E
810525,045957.5,CP,,,NDG,5.5,,34,68.210N,053.500E,,,,,,N
810527,03581234,CP,KTS,,NDG,5.4,,17,49.985N,078.980E,,,,,,N
810529,,US,NTS,,HFT,,,l20,,,WR,,,,ALIGOTE,E
810605,032200.0,CP,KTS,,NDG,4.7,,0.24,50.000N,078.000E,,,,,,N
810606,,US,NTS,,HFT,,,0-150,,,WR,,,,HARZER,E
810630,015712.9,CP,KTS,,NDG,5.2,,10,49.768N,078.119E,,,,,,N
810705,035900.0,CP,KTS,,NDG,4.6,,0.19,50.000N,078.000E,,,,,,N
810708,222258.8,FR,,,HFT,5.1,,20,21.781S,139.049W,WR,,,,,N
810710,,US,NTS,,HFT,,,l20,,,WR,,,,NIZA,E
810711,171700.0,FR,MUR,,HFT,5.0,,8,,,WR,,,,,N
810716,,US,NTS,,HFT,,,l20,,,WR,,,,PINEAU,E
810717,023715.7,CP,KTS,,NDG,5.1,,8.4,49.810N,078.160E,,,,,,N
810718,174300.0,FR,MUR,,HFT,4.5,,2,,,WR,,,,,N
810803,183258.6,FR,,,HFT,5.1,,15,21.833S,138.900W,WR,,,,,N
810805,,US,NTS,,HFT,,,l20,,,WR,,,,HAVARTI,E
810814,022712.8,CP,KTS,,NDG,4.9,,5.6,49.791N,078.121E,,,,,,N
810827,,US,NTS,,HFT,,,l20,,,WR,,,,ISLAY,E
810902,040003.9,CP,,,NDG,4.4,,2.6,60.590N,055.700E,,,,,,N
810904,,US,NTS,,HFT,,,l20,,,WR,,,,TREBBIAN,E
810913,021718.2,CP,KTS,,NDG,6.0,,71,49.910N,078.915E,,,,,,N
810924,,US,NTS,,HFT,,,l20,,,WR,,,,CERNADA,E
810926,045957.4,CP,,,NDG,5.2,,8.6,46.820N,048.280E,,,,,,N
810926,050357.0,CP,,,NDG,5.3,,10,46.790N,048.270E,,,,,,N
810930,125500.0,CP,KTS,,NDG,4.6,,0.19,50.000N,078.000E,,,,,,N
811001,,US,NTS,,HFT,,,0-150,,,WR,,,,PALIZA,E
811001,121456.9,CP,NZ,,NDG,6.0,,113,73.320N,054.550E,,,,,,N
811018,035702.6,CP,KTS,,NDG,6.0,,66,49.923N,078.859E,,,,,,N
811022,135957.4,CP,,,NDG,5.1,,13,63.790N,097.540E,,,,,,N
811111,,US,NTS,,HFT,,,0-150,,,WR,,,,TILCI,E
811111,170658.7,FR,,,HFT,4.6,,3,21.833S,138.991W,WR,,,,,N
811112,,GB,NTS,,HFT,,,0-150,,,WR,,,,ROUSANNE,E
811120,045702.6,CP,KTS,,NDG,5.1,,8.2,49.740N,078.160E,,,,,,N
811129,033508.6,CP,KTS,,NDG,5.7,,32,49.987N,078.860E,,,,,,N
811203,,US,NTS,,HFT,,,0-150,,,WR,,,,AKAVI,E
811205,165759.0,FR,,,HFT,4.8,,5,21.848S,138.774S,WR,,,,,N
811208,164658.7,FR,,,HFT,5.1,,15,21.808S,138.896W,WR,,,,,N
811216,,US,NTS,,HFT,,,l20,,,WR,,,,CABOC,E
811222,043102.6,CP,KTS,,NDG,5.0,,6.6,49.831N,078.147E,,,,,,N
811227,034314.1,CP,KTS,,NDG,6.2,,176,49.923N,078.795E,,,,,,N
820128,,US,NTS,,HFT,,,0-150,,,WR,,,,JORNADA,E
820212,,US,NTS,,HFT,,,0-150,,,WR,,,,MOLBO,E
820212,,US,NTS,,HFT,,,0-150,,,WR,,,,HOSTA,E
820219,035611.1,CP,KTS,,NDG,5.4,,14,49.824N,078.069E,,,,,,N
820220,173300.0,FR,MUR,,H?,4.6,,3,,,WR,,,,,N
820224,181500,FR,,,,,,0-5,,,,,,,DEIPHOBE,Z
820320,170257.8,FR,,,HFT,5.2,,15,21.996S,138.941W,WR,,,,,N
820323,170700,FR,,,,,,0-5,,,,,,,EVENOS,Z
820417,,US,NTS,,HFT,,,l20,,,WR,,,,TENAJA,E
820425,,GB,NTS,,HFT,,,0-150,,,,,,,GIBNE,E
820425,032305.2,CP,KTS,,NDG,6.0,,77,49.903N,078.913E,,,,,,N
820506,,US,NTS,,HFT,,,l20,,,WR,,,,KRYDDOST,E
820507,,US,NTS,,HFT,,,0-150,,,WR,,,,BOUSCHET,E
820611,105900.0,CP,KTS,,NDG,4.7,,0.24,50.000N,078.000E,,,,,,N
820616,,US,NTS,,HFT,,,l20,,,WR,,,,KESTI,E
820624,,US,NTS,,HFT,,,0-150,,,WR,,,,NEBBIOLO,E
820625,020304.7,CP,KTS,,NDG,4.8,,3.6,49.810N,078.132E,,,,,,N
820627,170000.0,FR,MUR,,HFT,4.4,,2,,,WR,,,,,N
820701,170158.8,FR,,,HFT,5.3,,20,21.766S,139.050W,WR,,,,,N
820704,011714.2,CP,KTS,,NDG,6.2,,158,49.960N,078.807E,,,,,,N
820712,102900.0,CP,KTS,,NDG,4.6,,0.19,50.000N,078.000E,,,,,,N
820721,171300.0,FR,MUR,,HFT,4.5,,2,,,WR,,,,,N
820725,180158.1,FR,,,HFT,5.7,,55,21.864S,138.943W,WR,,,,,N
820729,,US,NTS,,HFT,,,0-150,,,WR,,,,MONTEREY,E
820730,210002.9,CP,,,NDG,5.0,,10,53.800N,104.140E,,,,,,N
820731,070800.0,CP,,,NDG,4.0,,0.13,47.000N,048.000E,,,,,,N
820805,,US,NTS,,HFT,,,0-150,,,WR,,,,ATRISCO,E
820811,,US,NTS,,HFT,,,l20,,,WR,,,,QUESO,E
820823,024304.2,CP,KTS,,NDG,4.7,,2.8,49.788N,078.092E,,,,,,N
820828,090900.0,CP,,,NDG,4.0,,0.13,47.000N,048.000E,,,,,,N
820831,013100.7,CP,KTS,,NDG,5.3,,11,49.924N,078.761E,,,,,,N
820831,084000.0,CP,,,NDG,4.6,,0.53,47.000N,048.000E,,,,,,N
820902,,US,NTS,,HFT,,,l20,,,WR,,,,CERRO,E
820904,054700.0,CP,KTS,,NDG,4.1,,0.06,50.000N,078.000E,,,,,,N
820904,175958.5,CP,,,NDG,5.3,,21,69.210N,081.640E,,,,,,N
820915,043300.0,CP,KTS,,NDG,5.1,,0.62,50.000N,078.000E,,,,,,N
820921,025700.8,CP,KTS,,NDG,5.2,,9.2,49.801N,078.151E,,,,,,N
